Generals_Performance
General,number_of_battles,WAR,aWAR
Gheorghe Avramescu,2,-0.07908043138279540,-0.03954021569139770
Giambertoldo,1,0.9597794826084400,0.9597794826084400
Gian Giacomo Medici,1,0.9309649956552140,0.9309649956552140
Gian Giacomo Trivulzio,2,1.8646777184722400,0.9323388592361190
Gibuld,1,-1.0484331566698800,-1.0484331566698800
Gideon Johnson Pillow,1,-1.0433155775524000,-1.0433155775524000
Gideon W. Thompson,1,0.9518038913671620,0.9518038913671620
Gilbert Motier de La Fayette,1,0.9499840966902590,0.9499840966902590
Gilbert Talbot (soldier),2,1.907247372088130,0.953623686044064
"Gilbert de Clare, 7th Earl of Gloucester",2,1.8983857632266900,0.9491928816133450
"Gilbert de Clare, 8th Earl of Gloucester",1,-1.0423094684606000,-1.0423094684606000
"Gilbert du Motier, Marquis de Lafayette",2,0.889498978842339,0.4447494894211700
Gindibu,1,0.09243041832705500,0.09243041832705500
Giordano d'Anglano,1,0.9461862643210710,0.9461862643210710
Giorgi Karkarashvili,1,-1.0484331566698800,-1.0484331566698800
Giovanni Andrea Doria,2,-0.1522008634766940,-0.07610043173834690
Giovanni Battista Cacherano di Bricherasio,1,0.9515706411624870,0.9515706411624870
Giovanni Giolitti,1,-1.0421037525406000,-1.0421037525406000
Giovanni Marchese di Provera,1,-1.0481936834847000,-1.0481936834847000
Giovanni Ordelaffi,1,-1.0527060345712500,-1.0527060345712500
Giovanni da Barbiano,1,-1.0459015849097900,-1.0459015849097900
Giovanni dell'Ischia,1,-1.0527060345712500,-1.0527060345712500
Gisgo,1,0.8374319611744170,0.8374319611744170
Giuseppe Arimondi,1,-1.0448728291725700,-1.0448728291725700
Giuseppe Ellena,1,-1.0448728291725700,-1.0448728291725700
Giuseppe Galliano,1,-1.0488078761303100,-1.0488078761303100
Giuseppe Garibaldi,4,3.790916534884210,0.9477291337210540
Glafcos Clerides,1,-1.035141059863760,-1.035141059863760
Glaucias of Macedon,1,0.936691683398101,0.936691683398101
Gnaeus Cornelius Scipio Asina,1,-1.0459883206407100,-1.0459883206407100
Gnaeus Cornelius Scipio Calvus,4,1.92700559755335,0.4817513993883380
Gnaeus Domitius Calvinus,1,-1.0484337896419400,-1.0484337896419400
Gnaeus Fulvius Centumalus Maximus,1,-1.0421037525406000,-1.0421037525406000
Gnaeus Hosidius Geta,1,0.9373246554596320,0.9373246554596320
Gnaeus Julius Agricola,1,0.9441291051210940,0.9441291051210940
Gnaeus Mallius Maximus,1,-1.0231145906946600,-1.0231145906946600
Gnaeus Manlius Vulso,1,-1.0484331566698800,-1.0484331566698800
Gnaeus Papirius Carbo (consul 113 BC),1,-1.0579280540788800,-1.0579280540788800
Gnaeus Pompeius (son of Pompey the Great),1,-1.0262794510023200,-1.0262794510023200
Go Eop-baek,1,-1.038938892232940,-1.038938892232940
Gobrias,1,-0.03577403192528630,-0.03577403192528630
Godemar du Foy,1,-1.047325772048230,-1.047325772048230
"Godert de Ginkell, 1st Earl of Athlone",1,0.9578962474594000,0.9578962474594000
"Godfrey II, Duke of Lower Lorraine",1,-1.0520730625097200,-1.0520730625097200
"Godfrey IV, Duke of Lower Lorraine",1,0.9436543760749460,0.9436543760749460
Godfrey of Bouillon,5,4.650692982894630,0.930138596578925
Godfried van Voorst tot Voorst,2,-0.1651014463454950,-0.08255072317274730
Godigisel,1,0.951566843330118,0.951566843330118
Goichi Oya,1,-1.0458892419545900,-1.0458892419545900
Golda Meir,1,0.8770112440853080,0.8770112440853080
Goncales de Medran,1,0.9534970916317580,0.9534970916317580
Gongsun Xi,1,-0.9724768257721540,-0.9724768257721540
Gongsun Zan,2,-1.9542486378732500,-0.9771243189366230
Gonville Bromhead,1,0.9505039862090510,0.9505039862090510
Gonzalo Fernández de Córdoba,3,2.8458290593422200,0.9486096864474060
Gonzalo Fernández de Córdoba (1585–1645),3,0.8301575855662440,0.27671919518874800
Gonzalo Pizarro,4,3.786737895271840,0.946684473817961
Gonçalo Vasques Coutinho,1,0.9514715810348580,0.9514715810348580
Gopal Gurunath Bewoor,1,0.7379384560772650,0.7379384560772650
Goran Hadžić,1,0.9401730297365230,0.9401730297365230
Gordey Levchenko,1,-1.0110881215255600,-1.0110881215255600
Gordon Bennett (general),2,-2.26552419875489,-1.132762099377450
Gordon Drummond,2,-1.0986325114030600,-0.5493162557015290
Gordon Granger,2,1.8988030790168300,0.9494015395084150
Gorgias (general),1,-1.0468510430020800,-1.0468510430020800
Gorgoleon,1,-1.047990392712840,-1.047990392712840
Gorgopas (2nd century BC),1,-1.0484337896419400,-1.0484337896419400
Gottfried Heinrich Graf zu Pappenheim,3,-1.2099833265003500,-0.40332777550011700
Gottfried VI of Ziegenhain,1,0.9756970205419810,0.9756970205419810
Gotthard Heinrici,1,-0.805767809066341,-0.805767809066341
Gotō Mototsugu,1,-1.0482435815374500,-1.0482435815374500
Gouverneur K. Warren,7,5.619284161170740,0.8027548801672490
Graham Henry Stokes,1,0.9509911968405090,0.9509911968405090
Graham N. Fitch,1,0.9504158668369310,0.9504158668369310
Grand Duke Nicholas Nikolaevich of Russia (1831–1891),1,0.9104233428445510,0.9104233428445510
Grand Prince of the Hungarians,1,0.9578962474594000,0.9578962474594000
Grand vizier,3,-1.0266181579306100,-0.34220605264353800
Graves B. Erskine,1,0.8448368130125870,0.8448368130125870
Green Clay,1,0.9524526877302310,0.9524526877302310
Gregorio García de la Cuesta,2,-0.10007592957130500,-0.05003796478565250
"Gregory, Byzantine General",1,-1.0539719786943100,-1.0539719786943100
Grigore I Ghica,1,0.9420719459211170,0.9420719459211170
Grigori Shtern,2,1.0573358897834700,0.5286679448917340
Grigoriy Vladimirovich Rosen,1,-0.0038421261507422500,-0.0038421261507422500
Grigory Dolgorukov,1,0.9523260933179250,0.9523260933179250
Grigory Korganov,1,-1.0476666897658100,-1.0476666897658100
Grigory Spiridov,1,0.9485460443253020,0.9485460443253020
Gruffudd ab Owain Glyndŵr,1,-1.0484337896419400,-1.0484337896419400
Gruffydd ap Gwenwynwyn,1,0.9367923305131830,0.9367923305131830
Gruffydd ap Rhys,1,0.9293725857716850,0.9293725857716850
Gu Zhutong,1,-1.1433792823856100,-1.1433792823856100
Guan Linzheng,2,1.7480548986130000,0.8740274493065000
Guan Yu,2,-0.08737236538885560,-0.04368618269442780
Guglielmino Ubertini,1,-1.0371506028931300,-1.0371506028931300
Guglielmo II da Verona,1,-1.0418171781147600,-1.0418171781147600
Guglielmo Pecori Giraldi,1,0.9824939653008090,0.9824939653008090
Gugsa Welle,1,-1.0515983334635700,-1.0515983334635700
Guido Starhemberg,3,0.8762206306243270,0.29207354354144200
Guido da Landriano,1,0.952674227951767,0.952674227951767
Guillaume Brune,5,0.7060238709840970,0.14120477419681900
Guillaume Cale,1,-1.0470092860174700,-1.0470092860174700
"Guillaume Emmanuel Guignard, vicomte de Saint-Priest",1,-1.044192560343650,-1.044192560343650
Guillaume da Durfort,1,0.9321656466261840,0.9321656466261840
Guillaume de Bette,1,-1.1165977265269500,-1.1165977265269500
Guillaume de Contres,1,0.942355642109852,0.942355642109852
Guillaume de Sonnac,1,-1.043686182694430,-1.043686182694430
Guillaume des Barres,1,0.942355642109852,0.942355642109852
Guillermo Endara,1,0.96011164967476,0.96011164967476
Guipago,3,-2.144161069756980,-0.7147203565856610
Gul Hassan Khan,1,-0.932916071926446,-0.932916071926446
Gulab Mohanlal Hiranandani,1,0.9507035318387200,0.9507035318387200
Gunichi Mikawa,4,-2.193836826273390,-0.5484592065683460
Guo Daifeng,1,-1.0326091716176300,-1.0326091716176300
Guo Huai,2,-1.1791533143109000,-0.5895766571554490
Guo Kan,2,2.611218547084150,1.305609273542080
Guo Tu,1,-1.0136200097716900,-1.0136200097716900
Gurgen Dalibaltayan,1,0.9515662103580560,0.9515662103580560
Gustaf Wattrang,1,-1.0500257790189100,-1.0500257790189100
Gustaff Tungel,1,-1.0486233647743700,-1.0486233647743700
Gustav Anton von Wietersheim,1,-1.038938892232940,-1.038938892232940
Gustav Beyer,1,-1.0512818474328000,-1.0512818474328000
"Gustav Horn, Count of Pori",1,0.8502122955114980,0.8502122955114980
Gustav Scanzoni von Lichtenfels,1,0.9420719459211170,0.9420719459211170
Gustav-Adolf von Zangen,2,-0.06838288705688510,-0.034191443528442600
Gustavus Adolphus of Sweden,5,2.0959249849972800,0.41918499699945600
Gustavus Woodson Smith,2,-1.0810426447735400,-0.5405213223867710
Gusztáv Jány,1,-0.9030650400682230,-0.9030650400682230
Guthrum,1,-1.0484331566698800,-1.0484331566698800
"Guy Carleton, 1st Baron Dorchester",4,1.8115190407558000,0.4528797601889500
Guy Mollet,1,0.8711790750296090,0.8711790750296090
Guy Simonds,1,0.9325773649981480,0.9325773649981480
Guy of Lusignan,4,0.7818299601404980,0.19545749003512500
Guy of Namur,1,0.9446591475896350,0.9446591475896350
"Guy, Bastard of Flanders",1,-1.0484331566698800,-1.0484331566698800
Guyasuta,1,-1.0485458256968300,-1.0485458256968300
Gwak Jae-u,1,0.9535603888379110,0.9535603888379110
Gwenddoleu ap Ceidio,1,-1.0484331566698800,-1.0484331566698800
Gyebaek,1,-1.0468510430020800,-1.0468510430020800
Gylippus,1,0.951566843330118,0.951566843330118
Gyosaku Morozumi,1,-1.0161518980178200,-1.0161518980178200
Gyrth Godwinson,1,-1.0455850988790200,-1.0455850988790200
György Klapka,1,0.9476698952834980,0.9476698952834980
György Kmety,1,0.9458941305977320,0.9458941305977320
Gérard Leman,1,-1.0485117139774400,-1.0485117139774400
Géraud Duroc,1,0.9025111920754090,0.9025111920754090
"Géza, son of Géza II of Hungary",1,0.9461862643210710,0.9461862643210710
Gökböri,3,1.983385266117370,0.6611284220391250
Günther Blumentritt,1,-1.0459015849097900,-1.0459015849097900
Günther Lütjens,1,0.951278861842298,0.951278861842298
Günther von Kluge,2,0.08839671264176920,0.04419835632088460
H. Jones,1,0.9517849022053160,0.9517849022053160
H.M. Njoku,1,-1.0484331566698800,-1.0484331566698800
Haakon IV of Norway,1,-0.04843378964194360,-0.04843378964194360
Habib ibn Madhahir,1,-1.0483986596925300,-1.0483986596925300
Habis al-Majali,1,-1.029824094546890,-1.029824094546890
Habsburg Monarchy,1,0.9449203201980080,0.9449203201980080
Habte Giyorgis Dinagde,1,0.9135882031522080,0.9135882031522080
Hachiro Shoji,1,0.9388254360871540,0.9388254360871540
Hachisuka Iemasa,1,0.9588457055516980,0.9588457055516980
Hadadezer,1,0.09243041832705500,0.09243041832705500
Hadım Ali Pasha of Buda,1,-1.0603016993096300,-1.0603016993096300
Hadım Sinan Pasha,1,0.9452368062287740,0.9452368062287740
Hadım Suleiman Pasha (governor of Rumelia),2,-2.0683832035429200,-1.0341916017714600
Hafez al-Assad,2,-0.9262789783174950,-0.46313948915874700
Hafiz Osman Pasha,1,-1.0310267414638000,-1.0310267414638000
Hafız Ahmed Pasha,1,-1.0421037525406000,-1.0421037525406000
Haile Selassie,1,-1.0386224062021800,-1.0386224062021800
Haim Bar-Lev,2,1.7481903191149200,0.8740951595574590
Haim Nadel,1,0.9512500408133220,0.9512500408133220
Hajikano Den'emon,1,-1.0486550133774500,-1.0486550133774500
Hajikano Tadatsugu,1,-0.05476319377122610,-0.05476319377122610
Hal Moore,1,-0.05858098559981710,-0.05858098559981710
Halil Kut,2,-0.08104264477354260,-0.04052132238677130
Halil Sami Bey,3,2.8605868536765600,0.9535289512255220
Hamazasp Srvandztyan,1,-1.0476666897658100,-1.0476666897658100
Hamet Bey,1,0.950992610627559,0.950992610627559
Hamid Hassy,1,0.9465027503518370,0.9465027503518370
Hamid Karzai,1,0.9515488036263640,0.9515488036263640
Hamilcar,3,0.7740429934607980,0.2580143311535990
Hamilcar (Drepanum),2,-2.0397543031674900,-1.0198771515837500
Hamilcar Barca,2,1.8552351149823600,0.9276175574911780
Hamilcar I of Carthage,1,-0.953487663926214,-0.953487663926214
Hampsicora,1,-1.0684020322832500,-1.0684020322832500
Hamza ibn Abdul-Muttalib,2,0.9020254180917340,0.4510127090458670
Han Dang,1,0.9389070856134610,0.9389070856134610
Han Deqin,1,0.8724450191526720,0.8724450191526720
Han Fuju,1,0.8724450191526720,0.8724450191526720
Han Sui,1,-1.0167848700793500,-1.0167848700793500
Han Xianchu,1,1.0243583139201900,1.0243583139201900
Han Xin,4,1.565736723994450,0.39143418099861100
Hanawa Naoyuki,1,-1.0474840150636200,-1.0474840150636200
Hango (general),1,-1.0484331566698800,-1.0484331566698800
Hankyu Sasaki,1,-0.047572383393232100,-0.047572383393232100
Hanna Makdessi,1,0.9503005827210250,0.9503005827210250
Hanneken von Baumgarten,1,-1.0468510430020800,-1.0468510430020800
Hannibal,17,9.65707155233417,0.5680630324902450
Hannibal Gisco,3,-1.1136545428310500,-0.37121818094368500
Hannibal Mago,3,2.941586407408050,0.9805288024693510
Hanno the Elder,2,-2.08604312405964,-1.04302156202982
Hanno the Great,2,-2.046525887484760,-1.023262943742380
"Hanno, son of Bomilcar",1,0.8374319611744170,0.8374319611744170
"Hanno, son of Hannibal",2,-2.0450845195499000,-1.0225422597749500
Hans Christoff von Königsmarck,1,-0.05270603457124930,-0.05270603457124930
Hans Georg von Arnim-Boitzenburg,2,1.785924581628200,0.8929622908140990
Hans Graf von Sponeck,2,-0.021188854814223600,-0.010594427407111800
Hans Hartwig von Beseler,2,-0.09480978711184880,-0.04740489355592440
Hans Jauch,1,0.9493511246287280,0.9493511246287280
Hans Joachim von Zieten,2,-2.116805566250060,-1.058402783125030
Hans Jordan,1,-0.8503955801411560,-0.8503955801411560
Hans Kalm,1,0.9513503668850740,0.9513503668850740
Hans Kannengiesser,1,0.9594786776132290,0.9594786776132290
Hans Karl von Diebitsch,2,0.9296846969397020,0.4648423484698510
Hans Karl von Winterfeldt,1,-1.0525477915558700,-1.0525477915558700
Hans Kyff,1,-1.044578544016750,-1.044578544016750
Hans Langsdorff,1,-1.0485773056568100,-1.0485773056568100
Hans Putmans,1,-1.0400911881040300,-1.0400911881040300
Hans Waldmann (mayor),1,0.9594786776132290,0.9594786776132290
Hans von Hallwyl (1433–1504),1,0.9594786776132290,0.9594786776132290
Hans von Zwehl,1,0.9515662103580560,0.9515662103580560
Hans-Jürgen Stumpff,2,-0.4660686915323690,-0.2330343457661850
Hans-Valentin Hube,1,-1.1117306793090500,-1.1117306793090500
Hanut Singh Rathore,1,0.9501966126641600,0.9501966126641600
Hao Zhao,1,0.9512500408133220,0.9512500408133220
Harald Hardrada,3,-1.1477057133015600,-0.3825685711005190
Harald Öhquist,1,0.9515662103580560,0.9515662103580560
Harbaksh Singh,2,0.774266294579183,0.3871331472895920
Harith ibn Rab'i,1,0.9452368062287740,0.9452368062287740
"Harold Alexander, 1st Earl Alexander of Tunis",2,2.323621438090200,1.161810719045100
Harold Barrowclough,1,0.941438973859586,0.941438973859586
Harold Bridgwood Walker,1,0.9515662103580560,0.9515662103580560
Harold D. Harris,1,0.9365141347348420,0.9365141347348420
Harold Godwinson,2,-0.09876586249641960,-0.049382931248209800
Harpagus,3,-2.7671216089553800,-0.9223738696517940
Harry B. Liversedge,1,0.941438973859586,0.941438973859586
Harry Chauvel,3,2.6811240867970100,0.8937080289323380
Harry Crerar,1,0.9325773649981480,0.9325773649981480
Harry Schmidt (USMC),3,2.720108335468340,0.9067027784894460
Harry Smith (Australian soldier),1,0.9515323463527650,0.9515323463527650
Harry W. Hill,2,1.8863589775715600,0.9431794887857820
Harry Wickwire Foster,1,0.9059925384138320,0.9059925384138320
Harukichi Hyakutake,1,-1.036976678842200,-1.036976678842200
Harvey Brown (officer),1,0.9515475376822410,0.9515475376822410
Hasan Hafeez Ahmed,1,-0.932916071926446,-0.932916071926446
Hasan Pasha (Ottoman commander),1,0.9291635854702710,0.9291635854702710
Hasan Pasha (son of Barbarossa),1,-1.0484331566698800,-1.0484331566698800
Hasan Rami Pasha,1,0.908050782329653,0.908050782329653
Hasan Salama,1,-1.029824094546890,-1.029824094546890
Hasan Tahsin Pasha,3,-1.1819971746347900,-0.3939990582115960
Hasan ibn Ali,2,-0.1031963504411080,-0.0515981752205541
Hasan ibn al-Nu'man,1,0.9389070856134610,0.9389070856134610
Hasdrubal,2,-2.083449471834510,-1.041724735917250
Hasdrubal (quartermaster),1,0.8374319611744170,0.8374319611744170
Hasdrubal Barca,4,-2.3560286089998000,-0.5890071522499510
Hasdrubal Gisco,3,-1.2428731191271100,-0.4142910397090360
Hasdrubal the Bald,1,-1.0684020322832500,-1.0684020322832500
Hasdrubal the Boetharch,1,-0.9914439551298120,-0.9914439551298120
Hassan Bey,1,-1.0471675290328500,-1.0471675290328500
Hassan Dahir Aweys,2,-0.10003212310551300,-0.05001606155275650
Hassan ibn Muhanna,1,-1.0484331566698800,-1.0484331566698800
Hasso von Manteuffel,1,-1.0484331566698800,-1.0484331566698800
Hastein,1,-1.0484331566698800,-1.0484331566698800
Hattori Hanzō,2,-2.101297750742550,-1.0506488753712700
Hattori Kazutada,1,0.9523577419210010,0.9523577419210010
Hayao Tada,2,0.0677057896863189,0.03385289484315950
Hayk Bzhishkyan,1,-1.009822177402500,-1.009822177402500
Hayreddin Barbarossa,2,1.9555479072236500,0.9777739536118260
Hazrat Ali (Afghan politician),1,-1.0486391890759100,-1.0486391890759100
He Yingqin,3,-1.2234753638018200,-0.40782512126727500
"Hector Munro, 8th laird of Novar",1,0.9527112381458730,0.9527112381458730
Hector Roy Mackenzie,2,-0.10636184372082600,-0.05318092186041310
Hector Waller,1,-1.0488649706586000,-1.0488649706586000
Hegelochus of Macedon,1,0.8896866603956740,0.8896866603956740
Hegesandridas,1,0.9540984150902130,0.9540984150902130
Hein ter Poorten,1,-1.0592731197096400,-1.0592731197096400
Heinrich August de la Motte Fouqué,1,0.9477686944748990,0.9477686944748990
Heinrich Hentzi,1,-1.04998404387087,-1.04998404387087
Heinrich Ritter Falkenfeld von Kummer,1,-0.7477717439285330,-0.7477717439285330
Heinrich von Bellegarde,1,-1.0326091716176300,-1.0326091716176300
Heinrich von Breymann,1,-1.047990392712840,-1.047990392712840
Heinrich von Dampierre – Wikipedia,1,-1.0452686128482600,-1.0452686128482600
Heinrich von Manteuffel,1,-1.05666210995582,-1.05666210995582
Heinrich von Vietinghoff,1,-1.0484331566698800,-1.0484331566698800
